CIN,State,Sector,Capital,Cap_share,Lab_share,Labor,Debt,Productivity
U13749DE2024PTC629034,Delhi,Agriculture,1.8280302681542913,0.435341779957907,0.564658220042093,36,0.8476798664958897,1.0
U68778TA2024PTC571333,Tamil Nadu,Manufacturing,27.263403992455803,0.6345177380166837,0.3654822619833164,545,52.03531955009182,1.0
U60585KA2024PTC991238,Karnataka,Agriculture,5.323920769529671,0.435341779957907,0.564658220042093,106,7.053231664346442,1.0
U88496DE2024PTC885403,Delhi,Manufacturing,0.7808191390071777,0.6345177380166837,0.3654822619833164,15,0.8673270370141063,1.0
U52399AN2024PTC989013,Andhra Pradesh,Services,1.9958014638509736,0.4504727735548856,0.5495272264451143,39,1.2925260680096209,1.0
U37544MA2024PTC465335,Maharashtra,Services,3.8921791307504012,0.4504727735548856,0.5495272264451143,77,1.0110988263949483,1.0
U83639WE2024PTC702778,West Bengal,Services,0.5282418171134314,0.4504727735548856,0.5495272264451143,10,0.8264597710372482,1.0
U23013UT2024PTC320499,Uttarakhand,Services,0.2647797580829746,0.4504727735548856,0.5495272264451143,5,0.42299329912379985,1.0
U79984KE2024PTC947940,Kerala,Services,0.1996260969054583,0.4504727735548856,0.5495272264451143,3,0.15872284784389687,1.0
U18668MA2024PTC751588,Maharashtra,Manufacturing,0.8987761948581476,0.6345177380166837,0.3654822619833164,17,0.37258258439320147,1.0
U31712MA2024PTC105194,Madhya Pradesh,Agriculture,0.6768606435386215,0.435341779957907,0.564658220042093,13,0.6486881121603573,1.0
U40549MA2024PTC671678,Maharashtra,Services,1.3681935230931006,0.4504727735548856,0.5495272264451143,27,0.9852578030209282,1.0
U15350DE2024PTC498912,Delhi,Manufacturing,1.4364130832428184,0.6345177380166837,0.3654822619833164,28,2.539334180377692,1.0
U52248WE2024PTC722860,West Bengal,Agriculture,0.34705124329386605,0.435341779957907,0.564658220042093,6,0.2747415013055063,1.0
U35597HA2024PTC722681,Haryana,Agriculture,0.8458652898209217,0.435341779957907,0.564658220042093,16,0.6363633663648576,1.0
U44693PU2024PTC522247,Punjab,Services,0.5140647343951289,0.4504727735548856,0.5495272264451143,10,0.3246015703716662,1.0
U89147MA2024PTC982076,Maharashtra,Services,0.7247579178893392,0.4504727735548856,0.5495272264451143,14,0.4875672266822329,1.0
U27532TA2024PTC360875,Tamil Nadu,Manufacturing,4.478728204050224,0.6345177380166837,0.3654822619833164,89,2.062182540639859,1.0
U39398WE2024PTC699618,West Bengal,Services,0.24590293392087323,0.4504727735548856,0.5495272264451143,4,0.3294004625364127,1.0
U80833PU2024PTC585130,Punjab,Services,0.5235305323262708,0.4504727735548856,0.5495272264451143,10,0.22130007195298082,1.0
U83732MA2024PTC597452,Maharashtra,Services,0.8917564082318841,0.4504727735548856,0.5495272264451143,17,0.6704555430870305,1.0
U45829KE2024PTC894447,Kerala,Services,0.5557491207406446,0.4504727735548856,0.5495272264451143,11,0.5244725553414213,1.0
U21742MA2024PTC103542,Maharashtra,Services,2.0318384931665876,0.4504727735548856,0.5495272264451143,40,0.7264760709539456,1.0
U11373KE2024PTC432519,Kerala,Services,0.41605783990642203,0.4504727735548856,0.5495272264451143,8,0.25068951051309435,1.0
U63331GU2024PTC946424,Gujarat,Manufacturing,3.3336346539369495,0.6345177380166837,0.3654822619833164,66,2.903894648214295,1.0
U87026MA2024PTC870500,Maharashtra,Manufacturing,0.8877581228238721,0.6345177380166837,0.3654822619833164,17,0.6877927996438056,1.0
U39806DE2024PTC448078,Delhi,Services,1.026818996797948,0.4504727735548856,0.5495272264451143,20,0.8121161358579501,1.0
U16049BI2024PTC869547,Bihar,Agriculture,0.5038529503573856,0.435341779957907,0.564658220042093,10,0.20109353739683278,1.0
U32042WE2024PTC912136,West Bengal,Manufacturing,0.5370261566335415,0.6345177380166837,0.3654822619833164,10,0.23072970554922864,1.0
U35685GU2024PTC164451,Gujarat,Services,1.8726597437693886,0.4504727735548856,0.5495272264451143,37,2.045796660150966,1.0
U61702TA2024PTC960665,Tamil Nadu,Agriculture,1.691095417588564,0.435341779957907,0.564658220042093,33,2.204197490881463,1.0
U49796KE2024PTC387899,Kerala,Agriculture,0.2257989753217306,0.435341779957907,0.564658220042093,4,0.321606533596932,1.0
U43263DE2024PTC465484,Delhi,Services,1.7272653390101071,0.4504727735548856,0.5495272264451143,34,1.3460735122305976,1.0
U33521HA2024PTC428065,Haryana,Services,1.0916120478343938,0.4504727735548856,0.5495272264451143,21,1.17958993589803,1.0
U40344JH2024PTC857278,Jharkhand,Services,0.8025887614556676,0.4504727735548856,0.5495272264451143,16,0.29532256844050464,1.0
U47539UT2024PTC762640,Uttar Pradesh,Services,0.6725269855093137,0.4504727735548856,0.5495272264451143,13,0.2823827327328146,1.0
U28280MA2024PTC259502,Maharashtra,Services,1.2355642091398846,0.4504727735548856,0.5495272264451143,24,0.8219238128778763,1.0
U66160TA2024PTC585662,Tamil Nadu,Manufacturing,3.2559411248171632,0.6345177380166837,0.3654822619833164,65,2.467480428939454,1.0
U39594TE2024PTC327073,Telangana,Manufacturing,0.8398402515867405,0.6345177380166837,0.3654822619833164,16,0.5342428508489532,1.0
U43578MA2024PTC608786,Maharashtra,Agriculture,3.040180163242483,0.435341779957907,0.564658220042093,60,2.0743400614672,1.0
U13794KA2024PTC748456,Karnataka,Services,0.8141662244834611,0.4504727735548856,0.5495272264451143,16,0.35020168645366145,1.0
U80843GU2024PTC485921,Gujarat,Services,4.583302506378841,0.4504727735548856,0.5495272264451143,91,2.7214570127444,1.0
U36980PU2024PTC689040,Punjab,Services,0.6461321065068522,0.4504727735548856,0.5495272264451143,12,0.2614291352912103,1.0
U83657GU2024PTC863072,Gujarat,Services,14.719055305134416,0.4504727735548856,0.5495272264451143,294,20.85347012914242,1.0
U15229MA2024PTC496171,Madhya Pradesh,Manufacturing,10.420103590753085,0.6345177380166837,0.3654822619833164,208,4.891470982117004,1.0
U59113MA2024PTC889385,Maharashtra,Services,5.938953209028666,0.4504727735548856,0.5495272264451143,118,6.659919935785364,1.0
U80720RA2024PTC248544,Rajasthan,Manufacturing,0.42131652972628253,0.6345177380166837,0.3654822619833164,8,0.3267920898027187,1.0
U22010NA2024PTC761598,Nagaland,Manufacturing,0.2040885395990294,0.6345177380166837,0.3654822619833164,4,0.21173630968041973,1.0
U22746JH2024PTC933220,Jharkhand,Services,0.42644949750590844,0.4504727735548856,0.5495272264451143,8,0.3498501185363566,1.0
U67122TE2024PTC596835,Telangana,Services,3.046795612985638,0.4504727735548856,0.5495272264451143,60,1.911444214474469,1.0
U19765WE2024PTC488977,West Bengal,Services,0.272296354412062,0.4504727735548856,0.5495272264451143,5,0.17597640316375923,1.0
U27446MA2024PTC225076,Maharashtra,Services,1.8419616104984002,0.4504727735548856,0.5495272264451143,36,2.3825056914390013,1.0
U94343MA2024PTC394563,Maharashtra,Agriculture,1.0431162571474526,0.435341779957907,0.564658220042093,20,0.570846509161973,1.0
U40427UT2024PTC415847,Uttar Pradesh,Agriculture,0.5005676824798398,0.435341779957907,0.564658220042093,10,0.3463824306433109,1.0
U79907MA2024PTC810186,Maharashtra,Agriculture,0.8707065638910172,0.435341779957907,0.564658220042093,17,1.6146861783953985,1.0
U79117TA2024PTC892980,Tamil Nadu,Manufacturing,3.319707980476727,0.6345177380166837,0.3654822619833164,66,2.2862708230981634,1.0
U79794WE2024PTC263135,West Bengal,Manufacturing,1.4485491399452852,0.6345177380166837,0.3654822619833164,28,1.1672127455438166,1.0
U64047TE2024PTC958915,Telangana,Services,0.6229998461976374,0.4504727735548856,0.5495272264451143,12,0.21025944840202326,1.0
U50004PU2024PTC400140,Punjab,Services,0.523848483162184,0.4504727735548856,0.5495272264451143,10,0.3694908049255393,1.0
U22467DE2024PTC330918,Delhi,Services,4.110671626424601,0.4504727735548856,0.5495272264451143,82,3.105968814847593,1.0
U42737TA2024PTC856563,Tamil Nadu,Services,0.5444324813123147,0.4504727735548856,0.5495272264451143,10,0.37747893601114957,1.0
U31394KE2024PTC537240,Kerala,Agriculture,0.1749011720472303,0.435341779957907,0.564658220042093,3,0.17517517768329352,1.0
U30435TE2024PTC644248,Telangana,Services,2.2407723649475733,0.4504727735548856,0.5495272264451143,44,1.676154133817631,1.0
U99755MA2024PTC255551,Maharashtra,Services,3.3910042706148955,0.4504727735548856,0.5495272264451143,67,1.8747376481632894,1.0
U65805TA2024PTC721857,Tamil Nadu,Manufacturing,0.6338218892309342,0.6345177380166837,0.3654822619833164,12,0.3993198144347101,1.0
U61444KA2024PTC461586,Karnataka,Services,0.5341679688052049,0.4504727735548856,0.5495272264451143,10,0.5321192725996836,1.0
U19552KA2024PTC704618,Karnataka,Agriculture,0.5469865067526737,0.435341779957907,0.564658220042093,10,0.2276931963975345,1.0
U34631MA2024PTC317511,Maharashtra,Services,1.252649744895138,0.4504727735548856,0.5495272264451143,25,0.878992906351709,1.0
U55105OD2024PTC439308,Odisha,Services,0.612995697381436,0.4504727735548856,0.5495272264451143,12,0.5145200616447962,1.0
U41092TA2024PTC437831,Tamil Nadu,Services,0.6195712738128071,0.4504727735548856,0.5495272264451143,12,0.9674816570644381,1.0
U40057WE2024PTC995057,West Bengal,Services,2.1463102441394826,0.4504727735548856,0.5495272264451143,42,3.714790999391792,1.0
U98624GU2024PTC401103,Gujarat,Services,3.1806365822646976,0.4504727735548856,0.5495272264451143,63,3.2487230033274974,1.0
U15765WE2024PTC266879,West Bengal,Agriculture,1.0848734059561533,0.435341779957907,0.564658220042093,21,0.8296786993232134,1.0
U58509MA2024PTC157732,Madhya Pradesh,Agriculture,0.5140225704711069,0.435341779957907,0.564658220042093,10,0.7521933800036453,1.0
U37982WE2024PTC321868,West Bengal,Manufacturing,6.5763867840967665,0.6345177380166837,0.3654822619833164,131,8.56489598547033,1.0
U95903DE2024PTC689679,Delhi,Agriculture,2.9262018585273846,0.435341779957907,0.564658220042093,58,2.8424057568571524,1.0
U91552TA2024PTC149338,Tamil Nadu,Services,0.7025029292654175,0.4504727735548856,0.5495272264451143,14,0.844998109920079,1.0
U58247WE2024PTC520535,West Bengal,Manufacturing,0.24744841169728685,0.6345177380166837,0.3654822619833164,4,0.16348889220725174,1.0
U78964MA2024PTC258058,Maharashtra,Services,0.8517598994008818,0.4504727735548856,0.5495272264451143,17,0.3380545148626932,1.0
U37810DE2024PTC261799,Delhi,Services,1.0597914656273013,0.4504727735548856,0.5495272264451143,21,1.2863009831467838,1.0
U98674CH2024PTC725980,Chandigarh,Agriculture,0.1508181254122831,0.435341779957907,0.564658220042093,3,0.10611931128931285,1.0
U75379RA2024PTC982714,Rajasthan,Services,0.29727798630102686,0.4504727735548856,0.5495272264451143,5,0.24361316147257098,1.0
U96989MA2024PTC162422,Maharashtra,Services,0.7949779596465402,0.4504727735548856,0.5495272264451143,15,0.6821690404238646,1.0
U30755DE2024PTC440792,Delhi,Services,2.9259056623548716,0.4504727735548856,0.5495272264451143,58,3.7483562266003223,1.0
U58069TA2024PTC672887,Tamil Nadu,Services,1.0596383289586897,0.4504727735548856,0.5495272264451143,21,0.6084300542087354,1.0
U82470PU2024PTC843267,Punjab,Agriculture,0.6156268448489214,0.435341779957907,0.564658220042093,12,0.23786677306982262,1.0
U16859JA2024PTC808481,Jammu & Kashmir,Services,0.33884393669357965,0.4504727735548856,0.5495272264451143,6,0.306736798572098,1.0
U38570HA2024PTC653436,Haryana,Services,1.441995619318054,0.4504727735548856,0.5495272264451143,28,2.0933681051798154,1.0
U86977DE2024PTC758111,Delhi,Services,0.9175484704768395,0.4504727735548856,0.5495272264451143,18,0.36646968675477354,1.0
U93495AN2024PTC237575,Andhra Pradesh,Services,0.9478686171975612,0.4504727735548856,0.5495272264451143,18,0.8280053149233123,1.0
U92976KE2024PTC515260,Kerala,Manufacturing,0.6345595725851538,0.6345177380166837,0.3654822619833164,12,0.5849817245964342,1.0
U81779MA2024PTC729392,Maharashtra,Agriculture,1.0090886662718115,0.435341779957907,0.564658220042093,20,1.986287358605032,1.0
U59481HA2024PTC277216,Haryana,Services,0.8579147467649133,0.4504727735548856,0.5495272264451143,17,0.8945627853413286,1.0
U61321UT2024PTC201310,Uttar Pradesh,Services,0.43407322814754185,0.4504727735548856,0.5495272264451143,8,0.20066015247333494,1.0
U32224WE2024PTC959113,West Bengal,Manufacturing,1.1528550110142826,0.6345177380166837,0.3654822619833164,23,1.138796712621699,1.0
U63374TE2024PTC643587,Telangana,Manufacturing,1.088775765651071,0.6345177380166837,0.3654822619833164,21,0.9300524800270739,1.0
U23497RA2024PTC716172,Rajasthan,Agriculture,2.0989144221443006,0.435341779957907,0.564658220042093,41,1.9940254655464411,1.0
U69482MA2024PTC154826,Maharashtra,Manufacturing,0.8750330407544776,0.6345177380166837,0.3654822619833164,17,0.302905581216485,1.0
U98109WE2024PTC806584,West Bengal,Manufacturing,4.5921685244227515,0.6345177380166837,0.3654822619833164,91,2.041025774240669,1.0
U89458UT2024PTC164490,Uttar Pradesh,Manufacturing,1.2635448720856788,0.6345177380166837,0.3654822619833164,25,0.6002289715303014,1.0
U86543WE2024PTC100872,West Bengal,Services,0.29622551727016755,0.4504727735548856,0.5495272264451143,5,0.5937790950106705,1.0
U91330DE2024PTC254953,Delhi,Manufacturing,1.1392727789502608,0.6345177380166837,0.3654822619833164,22,0.9336660270012173,1.0
U32388KA2024PTC942021,Karnataka,Agriculture,1.5355322939820195,0.435341779957907,0.564658220042093,30,0.7725215164193846,1.0
U55301RA2024PTC746309,Rajasthan,Manufacturing,0.290708955802124,0.6345177380166837,0.3654822619833164,5,0.2640725994660749,1.0
U96837MA2024PTC923232,Maharashtra,Services,2.868584038812181,0.4504727735548856,0.5495272264451143,57,2.556652247021039,1.0
U90223DE2024PTC620981,Delhi,Services,9.46281136561507,0.4504727735548856,0.5495272264451143,189,9.419700288482654,1.0
U82702TE2024PTC108885,Telangana,Services,0.5043128849689968,0.4504727735548856,0.5495272264451143,10,0.23306606506309152,1.0
U99362HA2024PTC113026,Haryana,Services,4.517878339253487,0.4504727735548856,0.5495272264451143,90,4.084715487655438,1.0
U63189TA2024PTC647873,Tamil Nadu,Manufacturing,0.9102853622349362,0.6345177380166837,0.3654822619833164,18,0.5924676161410645,1.0
U23006KA2024PTC608459,Karnataka,Manufacturing,0.9964828920015611,0.6345177380166837,0.3654822619833164,19,0.5535590094674252,1.0
U38532TE2024PTC106642,Telangana,Services,2.471332241895992,0.4504727735548856,0.5495272264451143,49,3.724722310286138,1.0
U23556WE2024PTC928669,West Bengal,Services,0.5456037702867741,0.4504727735548856,0.5495272264451143,10,0.8582809000232753,1.0
U47996MA2024PTC327650,Maharashtra,Services,1.0722622018811627,0.4504727735548856,0.5495272264451143,21,0.9814674996474874,1.0
U19139OD2024PTC219268,Odisha,Services,1.2426279344483429,0.4504727735548856,0.5495272264451143,24,0.7626550448323359,1.0
U79909HA2024PTC834956,Haryana,Services,0.6486127883397016,0.4504727735548856,0.5495272264451143,12,0.5484680613694979,1.0
U56108WE2024PTC952365,West Bengal,Agriculture,0.658377387594596,0.435341779957907,0.564658220042093,13,0.09206469997671086,1.0
U57374DE2024PTC527761,Delhi,Services,2.5086258326755573,0.4504727735548856,0.5495272264451143,50,4.249969259335784,1.0
U79596TE2024PTC655405,Telangana,Services,0.6761946768399237,0.4504727735548856,0.5495272264451143,13,1.1946311253216149,1.0
U63106DE2024PTC554082,Delhi,Manufacturing,15.800832882127855,0.6345177380166837,0.3654822619833164,316,27.349561244897227,1.0
U91813MA2024PTC384256,Maharashtra,Services,1.8339067593647016,0.4504727735548856,0.5495272264451143,36,0.9599825432255864,1.0
U88166MA2024PTC655388,Maharashtra,Services,0.7926142017749189,0.4504727735548856,0.5495272264451143,15,0.6280602125093389,1.0
U27158GU2024PTC198643,Gujarat,Agriculture,33.37867773895226,0.435341779957907,0.564658220042093,667,50.506175363340056,1.0
U91926MA2024PTC691120,Maharashtra,Manufacturing,2.496365907435508,0.6345177380166837,0.3654822619833164,49,0.974421651303951,1.0
U75823DE2024PTC739868,Delhi,Manufacturing,1.9090810392271145,0.6345177380166837,0.3654822619833164,38,1.706435922985239,1.0
U61005MA2024PTC264409,Madhya Pradesh,Manufacturing,0.6067945280968989,0.6345177380166837,0.3654822619833164,12,0.38475339869591163,1.0
U31102UT2024PTC163673,Uttar Pradesh,Agriculture,0.7418060762429611,0.435341779957907,0.564658220042093,14,0.20321067844165336,1.0
U35218TA2024PTC939256,Tamil Nadu,Agriculture,4.225699171648462,0.435341779957907,0.564658220042093,84,4.416821167177811,1.0
U57583MA2024PTC483823,Maharashtra,Agriculture,1.011117094488491,0.435341779957907,0.564658220042093,20,0.8938563890256183,1.0
U49541TE2024PTC226208,Telangana,Manufacturing,0.7699761112742896,0.6345177380166837,0.3654822619833164,15,0.6442784759895915,1.0
U28935DE2024PTC706317,Delhi,Services,0.8478551240829841,0.4504727735548856,0.5495272264451143,16,0.38688368080618285,1.0
U78755UT2024PTC559483,Uttar Pradesh,Manufacturing,0.5167823544631551,0.6345177380166837,0.3654822619833164,10,0.7377025841744492,1.0
U55269HA2024PTC711901,Haryana,Manufacturing,0.5900023878123726,0.6345177380166837,0.3654822619833164,11,0.5750093222882555,1.0
U18759DE2024PTC864904,Delhi,Manufacturing,2.179380280347006,0.6345177380166837,0.3654822619833164,43,2.178376300691287,1.0
U33488RA2024PTC291287,Rajasthan,Services,0.31207896047990596,0.4504727735548856,0.5495272264451143,6,0.4019168025158472,1.0
U19549MA2024PTC851020,Maharashtra,Agriculture,1.440661940597771,0.435341779957907,0.564658220042093,28,1.5451448125785987,1.0
U39518RA2024PTC344369,Rajasthan,Manufacturing,0.2998238300781502,0.6345177380166837,0.3654822619833164,5,0.1741842101555581,1.0
U76607GU2024PTC419269,Gujarat,Manufacturing,65.27193256222864,0.6345177380166837,0.3654822619833164,1305,67.29295653943095,1.0
U82981TA2024PTC989807,Tamil Nadu,Services,1.5871277121065228,0.4504727735548856,0.5495272264451143,31,1.3257367481111588,1.0
U66522MA2024PTC266086,Maharashtra,Services,1.7877623874056765,0.4504727735548856,0.5495272264451143,35,1.4801359379408716,1.0
U53515WE2024PTC471016,West Bengal,Agriculture,0.2928418765507189,0.435341779957907,0.564658220042093,5,0.31655508639727176,1.0
U97932OD2024PTC141083,Odisha,Manufacturing,0.741401518156074,0.6345177380166837,0.3654822619833164,14,0.3575214091862557,1.0
U65495WE2024PTC689898,West Bengal,Agriculture,0.4588545086045095,0.435341779957907,0.564658220042093,9,0.1033242202552231,1.0
U11988HA2024PTC993084,Haryana,Agriculture,0.8483462793902039,0.435341779957907,0.564658220042093,16,0.5728817456424763,1.0
U72597MA2024PTC467735,Maharashtra,Services,0.8440517035322284,0.4504727735548856,0.5495272264451143,16,0.29737654481943143,1.0
U78619JH2024PTC972170,Jharkhand,Services,0.5382250920729101,0.4504727735548856,0.5495272264451143,10,0.3551752634780138,1.0
U58934KE2024PTC882278,Kerala,Services,0.3790488708830429,0.4504727735548856,0.5495272264451143,7,0.13053086966528646,1.0
U95611MA2024PTC669227,Maharashtra,Manufacturing,1.3278673286703473,0.6345177380166837,0.3654822619833164,26,1.1016665847166127,1.0
U23856MA2024PTC279967,Maharashtra,Services,1.5581396814687114,0.4504727735548856,0.5495272264451143,31,1.1795100311230475,1.0
U67426JH2024PTC801667,Jharkhand,Manufacturing,0.7680823865874242,0.6345177380166837,0.3654822619833164,15,0.590573926230588,1.0
U45833PU2024PTC107954,Punjab,Manufacturing,0.6552862675331768,0.6345177380166837,0.3654822619833164,13,0.696278209487765,1.0
U45001AN2024PTC572916,Andhra Pradesh,Services,0.37212302940475867,0.4504727735548856,0.5495272264451143,7,0.5218982786477264,1.0
U58338CH2024PTC535960,Chattisgarh,Agriculture,1.1027152699144573,0.435341779957907,0.564658220042093,22,0.6563399288773405,1.0
U81164RA2024PTC923368,Rajasthan,Services,2.171542893534482,0.4504727735548856,0.5495272264451143,43,1.936553475672868,1.0
U95932HA2024PTC609781,Haryana,Services,74.99987733404124,0.4504727735548856,0.5495272264451143,1499,67.24233561116225,1.0
U66338DE2024PTC630596,Delhi,Agriculture,2.6284517234149005,0.435341779957907,0.564658220042093,52,1.0084582726446236,1.0
U45082AN2024PTC306263,Andhra Pradesh,Services,0.4196682648609199,0.4504727735548856,0.5495272264451143,8,0.5250533139452905,1.0
U31631RA2024PTC546360,Rajasthan,Agriculture,0.7072760504923903,0.435341779957907,0.564658220042093,14,0.35782736945365173,1.0
U12914GU2024PTC734308,Gujarat,Manufacturing,1.9628905957632834,0.6345177380166837,0.3654822619833164,39,1.0767215546975408,1.0
U52301WE2024PTC185854,West Bengal,Services,0.5301166936610635,0.4504727735548856,0.5495272264451143,10,0.36142282789211533,1.0
U78237MA2024PTC462593,Maharashtra,Services,1.312371509311844,0.4504727735548856,0.5495272264451143,26,0.6203075274828126,1.0
U72673KE2024PTC417755,Kerala,Agriculture,0.24978619796014667,0.435341779957907,0.564658220042093,4,0.1307767389729318,1.0
U83023KE2024PTC833893,Kerala,Services,0.4102087880878067,0.4504727735548856,0.5495272264451143,8,0.4166422211953817,1.0
U64825WE2024PTC935988,West Bengal,Services,1.4290212593177525,0.4504727735548856,0.5495272264451143,28,0.6303244428920076,1.0
U47479DE2024PTC134692,Delhi,Manufacturing,0.9412712814484626,0.6345177380166837,0.3654822619833164,18,1.1928270061265762,1.0
U99541WE2024PTC424796,West Bengal,Services,0.444782889365901,0.4504727735548856,0.5495272264451143,8,0.22118079810797464,1.0
U81559MA2024PTC618977,Maharashtra,Services,1.2577456591614602,0.4504727735548856,0.5495272264451143,25,1.4896786112184783,1.0
U91283MA2024PTC707453,Madhya Pradesh,Services,0.6038358755694976,0.4504727735548856,0.5495272264451143,12,0.5967454273130302,1.0
U84167MA2024PTC277431,Maharashtra,Agriculture,1.1889897390960105,0.435341779957907,0.564658220042093,23,0.561032924603718,1.0
U53784DE2024PTC360069,Delhi,Services,0.6603674918061658,0.4504727735548856,0.5495272264451143,13,0.32608382554785653,1.0
U68622MA2024PTC853960,Maharashtra,Agriculture,1.4029085401273367,0.435341779957907,0.564658220042093,28,1.490039653895442,1.0
U50460HA2024PTC184868,Haryana,Services,1.8067950145682294,0.4504727735548856,0.5495272264451143,36,2.4349121198321435,1.0
U83663MA2024PTC905421,Maharashtra,Services,1.0971825410300629,0.4504727735548856,0.5495272264451143,21,0.8923055392934025,1.0
U98397BI2024PTC320913,Bihar,Manufacturing,0.9716698556671877,0.6345177380166837,0.3654822619833164,19,1.3683277678959307,1.0
U93014MA2024PTC473701,Maharashtra,Manufacturing,2.556937229525275,0.6345177380166837,0.3654822619833164,51,3.7056929704981556,1.0
U40778DE2024PTC498317,Delhi,Services,27.96698839275221,0.4504727735548856,0.5495272264451143,559,14.43284089127452,1.0
U11074WE2024PTC640687,West Bengal,Services,0.49763464474950747,0.4504727735548856,0.5495272264451143,9,0.7652131167358294,1.0
U44295MA2024PTC747218,Maharashtra,Manufacturing,1.1580286863856613,0.6345177380166837,0.3654822619833164,23,1.292222697038859,1.0
U78735RA2024PTC439113,Rajasthan,Manufacturing,0.723668884921354,0.6345177380166837,0.3654822619833164,14,0.38073457515819065,1.0
U73242KA2024PTC847075,Karnataka,Services,1.2624093374849141,0.4504727735548856,0.5495272264451143,25,0.7520938872683274,1.0
U50568MA2024PTC471676,Maharashtra,Manufacturing,38.41348741658136,0.6345177380166837,0.3654822619833164,768,54.093369308869526,1.0
U89027MA2024PTC200296,Maharashtra,Agriculture,2.2128765650617375,0.435341779957907,0.564658220042093,44,3.7548631587027836,1.0
U81358BI2024PTC674371,Bihar,Services,0.3891472711288629,0.4504727735548856,0.5495272264451143,7,0.28488782860509193,1.0
U32828CH2024PTC861082,Chattisgarh,Manufacturing,0.6811190486845912,0.6345177380166837,0.3654822619833164,13,1.7702763706637648,1.0
U22805MA2024PTC335781,Maharashtra,Manufacturing,3.024673478488471,0.6345177380166837,0.3654822619833164,60,5.252424773700937,1.0
U94058WE2024PTC497505,West Bengal,Manufacturing,0.290687983706026,0.6345177380166837,0.3654822619833164,5,0.33024578816869316,1.0
U62552MA2024PTC977631,Maharashtra,Services,1.7749233717633095,0.4504727735548856,0.5495272264451143,35,1.908970076607796,1.0
U23605WE2024PTC996964,West Bengal,Manufacturing,0.2762019908740328,0.6345177380166837,0.3654822619833164,5,0.29975305626116255,1.0
U18417HI2024PTC305244,Himachal Pradesh,Services,1.6374012121459742,0.4504727735548856,0.5495272264451143,32,0.6091778552198296,1.0
U20573PU2024PTC702057,Punjab,Services,2.035498718415406,0.4504727735548856,0.5495272264451143,40,1.2180260351631063,1.0
U37710DE2024PTC866448,Delhi,Agriculture,44.79871305530651,0.435341779957907,0.564658220042093,895,35.341929090711055,1.0
U13603UT2024PTC322666,Uttar Pradesh,Services,6.8363206756200725,0.4504727735548856,0.5495272264451143,136,4.586041429377831,1.0
U97372MA2024PTC869014,Maharashtra,Manufacturing,2.2558054467639375,0.6345177380166837,0.3654822619833164,45,2.511694660354423,1.0
U83972KA2024PTC732895,Karnataka,Services,0.6928487780802633,0.4504727735548856,0.5495272264451143,13,0.609449352413398,1.0
U79584JA2024PTC838084,Jammu & Kashmir,Manufacturing,0.26691839674683787,0.6345177380166837,0.3654822619833164,5,0.28828332370080256,1.0
U99963TE2024PTC879171,Telangana,Services,0.9750441443297673,0.4504727735548856,0.5495272264451143,19,0.7139475670357478,1.0
U11760GU2024PTC981929,Gujarat,Manufacturing,5.735091438553073,0.6345177380166837,0.3654822619833164,114,8.985661216373286,1.0
U37692TA2024PTC484830,Tamil Nadu,Agriculture,0.5210188527009381,0.435341779957907,0.564658220042093,10,0.46985797292695997,1.0
U24092MA2024PTC206520,Maharashtra,Services,1.4226727935381305,0.4504727735548856,0.5495272264451143,28,1.0299072562531846,1.0
U96315MA2024PTC957312,Maharashtra,Agriculture,5.082541680843693,0.435341779957907,0.564658220042093,101,5.769891087931265,1.0
U18265DE2024PTC670483,Delhi,Services,1.627392898448298,0.4504727735548856,0.5495272264451143,32,1.9202109608240672,1.0
U24916RA2024PTC533865,Rajasthan,Agriculture,0.8151852181477357,0.435341779957907,0.564658220042093,16,0.6895847032160743,1.0
U22262DE2024PTC550350,Delhi,Manufacturing,1.161633848260018,0.6345177380166837,0.3654822619833164,23,0.4431320554896064,1.0
U54122MA2024PTC638161,Maharashtra,Services,9.804343823773547,0.4504727735548856,0.5495272264451143,196,12.925004569685507,1.0
U57011BI2024PTC615360,Bihar,Manufacturing,0.42747016838893714,0.6345177380166837,0.3654822619833164,8,0.15589317615592532,1.0
U14187KA2024PTC569863,Karnataka,Services,0.7951572218859411,0.4504727735548856,0.5495272264451143,15,0.3304918285834889,1.0
U86522BI2024PTC724002,Bihar,Services,0.5413638486457433,0.4504727735548856,0.5495272264451143,10,0.46255513146888577,1.0
U41547KA2024PTC660668,Karnataka,Manufacturing,1.1492372076293007,0.6345177380166837,0.3654822619833164,22,0.7494514223915649,1.0
U33723DE2024PTC301388,Delhi,Services,1.3048196108340093,0.4504727735548856,0.5495272264451143,26,1.1026042546728339,1.0
U23460HA2024PTC197055,Haryana,Manufacturing,2.6744882174666698,0.6345177380166837,0.3654822619833164,53,4.522353725199343,1.0
U30379BI2024PTC144718,Bihar,Manufacturing,1.4314612259685933,0.6345177380166837,0.3654822619833164,28,1.4374067637666008,1.0
U18802WE2024PTC495054,West Bengal,Services,0.27601375509420295,0.4504727735548856,0.5495272264451143,5,0.15477502124465045,1.0
U48416BI2024PTC958652,Bihar,Manufacturing,0.6361510378883759,0.6345177380166837,0.3654822619833164,12,0.7976426558847187,1.0
U36671AN2024PTC949281,Andhra Pradesh,Manufacturing,14.268673622133177,0.6345177380166837,0.3654822619833164,285,5.805651772479404,1.0
